GeneID,GSM6287835,GSM6287836,GSM6287837,GSM6287838,GSM6287839,GSM6287840,GSM6287841,GSM6287842,GSM6287843,GSM6287844,GSM6287845
107987364,0,0,1,0,0,0,0,1,0,0,0
105379523,0,0,0,0,0,0,0,0,0,0,0
107987365,0,0,5,0,0,0,5,4,0,0,2
107987366,0,0,1,1,1,0,2,5,2,0,3
102724562,5,34,34,22,17,2,88,102,38,3,56
105379524,11856,6668,76,148,444,7568,378,863,1680,550,780
107987367,5,0,0,0,16,0,0,0,0,0,0
440570,0,0,0,0,0,0,0,0,0,0,0
107987368,0,0,0,0,0,0,0,0,0,0,0
642273,0,1,0,0,0,2,0,0,0,0,0
105373324,0,0,0,0,0,0,0,0,0,0,0
26751,77,47,295,172,91,131,1534,1701,885,264,587
52,860,1079,2568,1439,1687,884,5961,7533,6480,2529,4203
285016,11,0,12,7,0,3,261,412,159,77,65
101927262,3,0,2,0,0,0,23,31,4,1,1
105373346,0,0,0,0,0,0,0,1,0,4,0
105373350,0,0,0,0,0,0,0,0,0,0,0
105373351,0,0,0,0,0,0,0,0,0,0,0
727944,0,0,0,0,0,0,0,0,0,0,0
100996637,0,0,0,0,0,0,0,0,0,0,0
101927362,0,0,0,0,0,0,0,0,0,0,0
105373352,0,0,0,0,0,0,0,0,0,0,0
129787,348,519,756,489,739,506,1721,2260,2106,864,1555
105373354,6,32,24,10,3,2,42,127,64,31,54
105373479,0,0,0,0,0,0,0,0,0,0,0
105373358,0,0,1,0,0,0,0,0,0,0,0
105373480,0,0,0,0,0,0,0,0,0,6,0
105373392,0,0,0,0,0,1,0,0,0,0,0
339822,0,0,0,0,0,0,0,0,0,0,0
101060385,0,0,0,0,0,0,0,0,0,0,0
105373481,0,0,0,0,0,0,0,0,0,0,0
101060391,0,0,0,0,0,5,0,0,0,0,0
54221,0,0,0,0,2,0,0,0,0,0,0
105373359,0,0,1,0,0,0,0,0,5,0,0
7173,0,0,0,0,0,0,1,0,0,0,0
102723730,0,0,0,0,1,0,1,0,3,0,0
7837,10,17,13,30,6,5,31,68,30,16,24
23040,0,0,0,0,0,0,1,0,1,0,0
107985838,0,0,0,0,0,0,0,0,0,0,0
730811,0,0,0,0,0,0,0,0,0,0,0
105373389,0,0,0,0,0,0,0,0,0,0,0
107985839,0,0,0,0,0,0,0,0,0,0,0
105373390,0,0,0,0,0,0,0,0,0,0,0
101927554,0,0,0,0,0,0,0,0,0,0,0
107985840,4,26,0,0,0,0,4,8,0,0,11
7260,307,450,867,334,554,367,1262,1672,1439,586,1172
51112,747,1139,1463,818,1587,960,2742,3597,2999,1197,2653
55256,3367,6516,9975,4791,6991,3921,15737,16791,13641,5949,16739
246243,540,613,948,484,904,505,1718,2171,2286,949,1664
100506054,37,32,42,7,39,13,103,61,201,71,139
6201,8206,12671,17041,9892,22617,12477,31463,36218,49407,21472,27801
78989,0,0,0,0,0,0,3,1,0,0,0
55821,0,0,1,0,0,0,0,0,0,0,0
105373393,0,0,0,0,0,0,0,0,0,0,0
728597,0,0,0,0,0,0,2,0,0,0,0
100505964,0,0,0,0,0,0,0,0,0,0,0
105373394,0,0,0,0,0,0,0,0,0,0,0
105373395,0,0,0,0,0,0,0,0,0,0,0
105373397,0,0,0,0,0,0,0,0,0,0,0
107985841,0,0,0,0,0,0,0,0,0,0,0
727982,0,0,0,0,0,0,0,0,0,0,0
105373398,0,0,0,0,0,0,0,0,0,0,0
105373399,0,0,0,0,0,0,0,0,0,0,0
107985842,0,0,0,0,0,0,0,0,0,0,0
107985843,0,0,0,0,0,0,0,0,0,0,0
102723818,0,0,0,0,0,0,0,0,4,0,0
6664,0,1,0,0,0,0,4,0,4,0,0
112268411,0,0,0,0,0,0,0,0,0,0,0
105373400,0,0,0,0,0,0,0,0,0,0,0
150622,0,0,0,0,0,0,0,0,0,0,0
102465693,0,0,0,0,0,0,0,0,0,0,0
400940,0,0,0,0,0,0,0,0,0,0,0
105373401,0,0,0,0,0,0,0,0,0,0,0
101929390,0,0,0,0,0,0,0,0,0,0,0
105373402,0,0,0,0,0,0,0,0,0,0,0
107985844,0,0,1,0,0,0,1,0,0,0,1
107985845,0,0,0,0,0,0,0,0,0,0,0
102800315,0,0,0,0,0,0,0,0,0,0,0
102800314,0,0,0,0,0,0,0,0,0,0,0
102466235,0,0,0,0,0,0,0,0,0,0,0
400941,0,0,26,8,5,3,18,41,5,6,7
105373404,0,0,0,0,0,0,3,0,6,4,0
104326052,7,4,9,10,9,0,21,38,12,14,4
129607,17,55,265,172,23,66,543,964,461,144,410
91543,48,112,66,58,68,55,62,147,198,76,45
386597,0,1,0,0,0,1,0,0,0,5,0
9781,0,0,14,8,9,13,4,22,1,3,8
101929452,0,0,0,0,0,0,0,0,0,0,0
107985847,0,0,0,0,0,0,0,0,0,0,0
105373406,0,0,0,0,0,0,0,0,0,0,0
100506274,0,0,0,0,0,0,0,0,0,0,0
105373407,0,0,0,0,0,0,0,0,0,0,0
101929510,0,0,0,0,0,0,0,0,0,0,0
107985848,0,0,0,0,0,0,0,0,0,0,0
101929531,0,0,0,0,0,0,0,0,0,0,0
105373408,0,0,0,0,0,0,0,0,0,0,0
101929861,0,0,0,0,0,0,0,0,0,0,0
105373409,0,0,0,0,0,0,0,0,0,0,0
101929551,0,0,0,0,0,0,0,0,0,0,0
339788,0,0,0,0,0,0,0,0,0,0,0
339789,0,0,0,0,0,2,7,3,8,0,6
101929567,3,0,13,4,0,22,8,10,6,0,0
105373411,0,0,0,0,0,0,0,3,0,0,0
100506299,17,25,17,12,44,22,24,19,97,25,23
3398,561,704,2031,1235,756,462,6950,11172,5030,2473,3056
107985849,0,0,0,0,0,0,0,0,0,0,0
57498,417,185,964,466,275,212,2757,4331,2098,868,1250
129642,0,0,10,5,11,6,33,43,23,5,20
105373414,0,0,0,0,0,0,0,0,0,0,0
105373416,0,0,0,0,0,0,0,0,0,0,0
105373415,0,0,0,0,0,0,0,0,0,0,0
105373417,0,0,0,0,0,0,0,0,0,0,0
100506317,0,0,0,0,0,0,1,0,0,0,0
8853,19,26,51,29,1,21,301,477,92,38,143
107985851,5,35,2,0,11,3,1,0,9,5,0
9270,884,1149,2172,1232,2275,1200,5240,7071,6272,2671,3762
51692,848,2039,1712,873,2153,1725,3053,3620,4017,1575,2848
285148,820,1127,1707,1008,1436,1124,3317,4343,4487,2067,3009
6868,413,688,1014,505,469,393,2662,3382,1564,881,1870
107985850,17,0,0,0,0,0,3,2,0,0,3
101929643,2,0,5,1,0,24,15,6,0,0,24
10971,1448,1784,3915,1953,2320,1295,10282,11353,11950,5079,6774
105373418,0,0,29,13,14,0,98,134,10,5,26
105373419,0,0,0,0,0,0,0,0,0,0,0
100996549,31,60,50,41,47,18,19,35,87,11,24
105373421,0,0,0,0,5,0,4,0,0,0,0
9014,48,57,189,84,45,18,453,676,398,200,243
105373422,5,37,13,0,7,12,4,3,17,9,5
29841,33,47,50,31,33,21,166,189,215,101,102
107985852,0,0,0,0,0,0,0,0,0,0,0
112268412,77,232,249,131,210,116,731,655,489,148,544
101929882,5,0,6,7,0,0,71,95,7,2,3
8462,437,377,832,431,655,310,3601,5656,2250,922,1642
192668,0,0,0,0,0,0,0,3,0,2,0
6241,16,25,243,611,18,25,83,385,7,2,36
100422929,0,0,0,0,0,0,0,0,0,0,0
105373424,0,0,2,4,0,0,0,1,0,0,2
101929691,0,0,6,6,0,0,50,22,2,0,35
3241,1460,2257,1189,699,3438,1874,2828,4616,4312,1734,1895
4953,683,1053,3820,1807,1608,831,8019,7460,6854,2985,7080
100302743,2,0,0,0,0,6,0,0,0,0,0
101929715,27,15,46,12,42,10,215,349,94,16,87
105373426,0,0,0,0,0,0,0,0,0,0,0
79954,219,388,687,330,236,205,1806,2040,1847,651,1305
106479524,24,77,8,11,84,46,39,26,60,17,19
245973,1237,1438,4272,1984,1563,1021,7001,6184,6669,2896,7545
105373428,2,0,12,4,14,0,23,59,19,10,23
10130,1914,1740,10182,4411,1807,1233,18917,19285,13541,6006,16428
101929733,78,49,79,71,177,69,31,73,177,66,57
3754,77,96,105,84,304,123,497,691,259,56,191
285150,0,0,0,0,0,0,0,0,0,0,0
130813,7,0,0,0,0,0,0,0,8,0,0
130814,642,484,1678,993,887,558,5421,5689,5917,2698,3014
9475,254,381,258,142,174,152,1292,2087,959,446,531
100874055,0,1,0,0,0,0,0,0,0,0,0
105373429,0,0,0,0,0,9,0,2,0,1,5
1876,233,142,615,339,314,159,2160,2671,1414,655,1169
9687,123,63,359,265,95,34,1451,2400,539,113,626
100616469,0,0,0,0,0,0,0,0,0,0,0
23620,0,0,0,0,0,0,0,0,0,0,0
23175,365,432,997,473,314,164,2218,3037,1176,503,1364
100506405,0,0,0,3,0,0,0,0,1,2,3
101929752,0,0,0,0,0,0,0,0,0,0,0
100422862,0,0,0,0,0,0,0,0,0,0,0
105373430,0,0,0,0,0,0,0,0,0,0,0
100422996,0,0,0,0,0,0,0,0,0,0,0
100506457,0,0,0,0,0,0,0,0,0,0,0
105373433,0,0,0,0,0,0,0,0,0,0,0
105373432,0,0,0,0,0,0,0,0,7,0,0
100500884,0,0,0,0,0,0,0,0,0,0,0
105373431,2,0,0,0,0,0,0,0,0,0,0
107985853,0,0,0,0,0,0,0,0,0,0,0
28951,0,0,2,2,0,0,33,27,1,0,6
100422986,0,0,0,0,0,0,0,3,0,0,0
100506474,0,0,0,0,0,0,0,0,0,0,0
105373436,0,0,0,0,0,0,0,0,0,0,0
105373484,0,0,0,0,0,0,0,0,0,0,0
105373437,0,0,0,0,0,0,0,0,0,0,0
105373485,0,0,0,0,1,0,0,0,0,0,0
105373438,0,0,0,0,0,0,0,0,0,0,0
107985854,0,0,0,0,0,0,0,0,0,0,0
100499171,0,0,0,0,0,0,0,0,0,0,0
151354,0,0,0,0,0,1,0,0,0,0,1
51594,551,655,907,476,673,487,2733,3731,1318,525,1593
105373440,0,0,0,0,0,0,0,0,0,0,0
1653,600,600,2453,1173,862,586,6060,7993,5740,2549,4048
101926966,0,0,0,0,0,0,0,0,0,0,0
103752554,0,0,0,0,0,0,0,0,0,0,0
10408,0,0,0,0,0,0,0,0,0,0,0
4613,0,0,0,0,0,0,0,0,0,0,1
104797537,0,0,0,0,0,0,0,0,0,0,0
105373443,0,0,0,0,0,0,0,0,0,0,0
107985855,0,0,0,0,8,0,0,0,0,0,0
105373444,0,0,0,0,0,0,0,0,0,0,0
81553,803,1248,814,548,1622,1071,3330,4858,5559,2902,1440
107985806,0,0,0,0,0,0,0,0,0,0,0
105373447,0,0,0,0,0,0,0,0,0,0,0
105373448,0,0,0,0,0,0,0,0,0,0,0
729475,0,0,1,0,0,0,0,0,0,0,0
7447,3,43,7,4,0,14,27,28,3,4,20
79677,304,230,827,458,543,314,2922,3306,2559,1032,1241
348654,329,451,463,222,586,349,945,1014,2054,811,584
105373449,11,9,16,4,8,17,123,65,30,8,33
343930,0,0,3,0,0,0,0,0,0,0,0
112267888,0,0,0,0,0,0,0,0,0,0,0
3790,0,0,0,0,0,0,0,6,0,0,5
105373451,0,0,0,0,0,0,0,0,0,0,0
105373454,0,0,0,0,0,0,0,0,0,0,0
100526794,45,102,240,153,68,75,742,842,621,249,508
57665,48,102,240,153,66,75,740,841,616,249,507
105373456,2,0,3,0,4,0,4,9,5,2,3
93034,0,0,1,0,2,0,2,7,6,1,3
400945,0,0,3,2,0,0,15,36,10,0,3
105373455,3,0,3,0,0,0,8,2,0,0,0
100616307,0,0,0,0,0,0,0,0,0,0,0
130497,0,0,0,0,1,0,0,0,0,0,0
101928196,0,0,0,0,0,0,0,0,0,0,0
105373458,0,0,0,0,0,0,0,0,0,0,0
105373460,0,0,0,0,0,0,0,0,0,0,0
105373459,0,0,0,0,0,0,0,0,0,0,0
105373461,0,0,0,0,0,0,0,0,0,0,0
400946,5,31,3,6,4,0,43,15,16,2,2
130502,24,0,92,29,0,9,212,216,155,111,163
57539,42,34,155,68,88,67,653,786,365,111,164
101928222,0,0,0,0,0,11,17,10,6,0,10
4148,0,0,1,0,0,1,18,8,3,2,0
9741,2548,2751,6750,4011,4652,2924,15873,20196,21793,8279,11500
105373463,0,0,0,1,1,0,15,10,7,6,0
107985807,0,17,0,0,0,0,0,0,0,0,0
6382,214,439,100,64,388,267,256,463,632,211,169
23369,665,501,1663,1048,642,365,6270,8691,3440,1142,2812
105373465,15,19,22,4,11,28,42,41,139,24,28
388,299,143,651,395,636,282,2201,3216,3093,749,879
107985856,0,0,0,0,8,0,1,1,1,0,0
102724948,0,0,0,3,0,0,3,5,0,0,0
64342,695,791,1109,626,1231,785,2475,3516,2668,859,1686
100874343,3,0,1,1,5,0,8,1,16,0,14
105373466,0,0,2,0,0,0,0,0,1,0,0
151449,14,22,7,10,7,0,22,29,42,8,13
60526,187,149,674,346,295,146,1139,1465,1079,396,841
101928271,0,0,0,0,0,0,0,0,0,0,0
338,0,0,1,0,4,1,0,0,0,1,0
100129278,11,0,4,3,0,0,14,29,32,6,14
105374317,25,11,7,3,10,11,0,6,24,11,6
105374318,2,0,0,0,6,0,0,0,0,0,0
100507562,4,0,1,1,2,0,8,4,1,0,7
107984020,0,0,0,1,0,0,0,3,0,0,0
101929230,1,0,0,0,0,0,0,0,0,0,0
645949,1,0,0,0,0,0,0,0,0,0,0
105374320,3,0,2,1,0,0,8,9,14,2,6
105374322,0,0,0,0,0,0,0,0,0,0,0
102723362,0,0,0,0,0,0,0,0,0,0,0
107985857,0,0,0,0,0,0,0,0,0,0,0
101929251,0,0,3,0,0,0,0,0,0,0,0
107985792,0,0,0,0,0,0,0,0,0,0,0
107985859,0,0,0,0,0,0,0,0,0,0,0
107985858,0,0,0,0,0,0,0,0,0,0,0
102723389,0,0,0,0,7,0,1,2,3,0,5
105374323,0,0,0,0,0,0,0,0,1,0,0
114818,3,0,0,4,0,1,4,15,12,23,6
105374325,7,0,0,0,0,0,0,0,0,0,0
102723401,0,0,0,0,0,0,0,0,0,0,0
54454,136,185,269,132,95,165,973,1356,670,316,539
165324,141,124,255,197,203,156,886,1680,844,472,634
388931,70,174,116,62,301,164,159,234,206,68,138
80304,107,160,285,170,281,125,501,487,780,256,438
2281,433,459,414,289,750,513,795,1014,1561,680,932
51639,869,844,1965,1081,1494,761,4201,4413,4941,2025,3660
375190,225,220,318,210,538,227,1254,1422,932,254,611
9540,584,948,624,287,1128,685,3592,3693,2308,778,1499
375189,27,24,73,26,27,5,171,191,194,65,50
105374328,0,0,5,9,0,0,11,46,1,0,0
653140,0,0,0,4,0,0,0,7,6,1,9
50618,572,394,801,462,380,409,2720,4576,2103,1033,1237
105374329,0,0,0,0,0,0,0,0,0,0,0
8648,303,391,768,504,267,202,2753,4859,1933,742,1337
391356,204,284,421,266,733,316,466,652,1245,473,761
105369164,3,0,4,1,0,6,21,19,7,3,11
79172,442,441,936,504,1519,669,2173,2717,2224,865,1288
109,454,667,1126,564,1622,790,3593,4977,2621,1075,1547
105377626,0,0,0,1,3,0,16,28,0,3,0
51277,38,64,96,38,78,106,362,512,250,154,145
729723,10,0,15,5,17,10,21,21,36,6,9
22979,1,37,19,8,0,2,129,206,29,15,6
5443,0,0,0,0,0,0,2,0,0,0,0
106144568,0,0,0,0,0,0,0,0,0,0,0
1788,564,947,956,591,1048,597,2476,4665,2027,911,1481
100302246,4,0,0,0,0,0,0,0,0,0,0
1838,828,1746,1746,1198,1904,1062,3656,8642,2693,1137,3076
101929272,69,53,141,85,76,45,265,760,151,50,176
105374332,0,0,0,0,0,0,0,0,0,0,2
55252,336,369,701,356,287,187,2226,3348,1603,662,1010
3797,96,30,106,103,87,79,331,757,495,166,134
10890,1224,1672,5193,2495,1755,1281,15345,16924,11292,6223,10387
105374333,47,125,51,25,39,41,26,33,182,107,88
150946,6,19,41,4,36,34,163,111,111,51,60
3030,4011,7078,8341,4506,10259,5989,15249,21463,19116,7961,12726
3032,1383,1512,4300,2620,2420,1352,10719,16732,9771,4012,6735
105374334,0,0,1,1,0,3,3,5,0,1,3
165082,6,0,7,5,9,3,14,26,5,2,4
85465,278,229,503,198,200,233,848,1435,1070,626,821
92749,0,0,0,2,1,0,0,1,2,0,0
9381,0,0,0,0,2,2,1,0,0,1,0
339778,0,0,0,0,0,0,0,0,0,0,1
130106,0,0,0,0,0,0,0,0,0,0,0
3777,0,0,0,0,0,0,0,0,4,0,0
54978,1946,2347,3235,1878,4047,2257,7941,10848,6568,1861,4684
1058,0,0,33,44,9,0,65,155,32,0,24
56896,0,0,0,0,0,0,0,0,0,0,0
22924,32,0,209,109,26,9,1006,1333,189,57,771
100129724,0,0,1,0,14,0,0,1,0,0,2
54867,847,1488,1663,760,1640,893,2605,3783,3824,1396,2415
100874031,1,0,0,0,0,0,1,4,0,0,5
100189022,2,7,0,0,7,26,0,0,4,2,0
60509,740,1129,1353,755,1677,850,1998,2043,3459,1242,2598
100128731,1702,1607,4927,2568,3296,1728,7252,7292,10084,4225,8871
11117,77,149,85,47,126,121,224,306,178,66,157
3795,137,216,182,139,314,172,568,791,446,119,276
10669,63,181,52,42,186,112,148,208,110,28,86
84696,304,664,384,235,647,511,494,645,982,379,643
10113,530,811,1305,664,987,716,2069,3104,3021,1179,2222
339779,0,1,0,0,0,1,0,0,0,0,0
150921,0,0,0,0,0,0,1,0,0,1,1
8884,317,573,985,530,897,319,2423,4204,2301,911,1866
51374,1719,3232,4571,2410,4528,2357,11494,13895,9883,3842,8290
790,461,279,885,471,541,502,2219,3815,1898,712,1281
7781,10,0,6,3,48,24,13,45,12,9,18
285126,0,0,0,0,0,0,0,0,0,0,0
57159,60,90,46,13,88,84,27,58,166,48,50
7349,24,57,20,13,10,12,30,133,50,12,54
4358,459,438,2161,1239,649,389,5044,7760,4727,1570,3652
2976,428,321,1418,679,610,316,3033,3861,2702,1074,2106
100505624,28,1,44,14,13,2,149,279,80,21,45
105374363,16,0,53,15,0,23,247,280,87,32,73
8890,694,1434,1077,633,1507,1196,1798,2760,2903,1115,1587
9784,1412,2215,3037,1471,2787,1657,5230,7753,7941,3195,4430
130557,205,178,444,199,297,166,1026,1338,1191,478,864
5496,670,1266,2359,1166,1585,888,4469,7145,4911,2364,3604
2498,44,127,284,178,112,91,599,434,1251,679,808
29959,1746,2522,3601,1747,3246,1763,8413,13912,8664,4115,5513
200634,55,95,55,29,125,29,88,94,169,88,56
26160,129,160,313,180,211,113,863,1081,623,250,346
64838,1,20,2,1,0,0,2,14,0,7,2
2646,0,0,0,0,0,1,0,7,5,4,19
84226,27,21,27,7,27,8,62,34,76,30,28
84450,271,285,720,380,506,412,1644,1266,1733,683,1123
79635,12,0,27,22,0,0,332,343,96,6,87
11321,480,836,1295,617,913,557,2636,3265,3400,1298,1999
9913,519,879,1537,850,977,746,2963,3885,3794,1485,2897
22950,367,265,1450,675,654,449,3127,3795,3319,1447,2264
100129995,5,0,0,0,0,0,0,1,6,0,0
105374378,2,0,5,0,0,22,0,4,19,0,8
9553,645,578,1902,972,1488,694,2300,2792,4771,2078,2833
64080,12,35,91,27,80,29,259,253,157,60,139
9577,613,511,1365,752,748,526,2823,3990,2941,1025,2374
100302650,22,244,25,9,75,95,72,161,129,122,71
105374369,10,28,5,1,27,17,6,5,32,35,19
100422965,0,0,5,0,0,10,10,4,0,0,2
100505736,22,34,4,0,0,0,0,6,0,0,0
100505716,9,0,15,3,0,5,8,30,16,2,14
105374381,0,0,0,0,0,0,0,0,0,0,0
105374382,4,3,2,0,7,9,6,3,0,4,0
105374383,0,0,0,0,0,0,0,0,0,0,0
403150,0,1,0,0,1,0,1,0,0,0,2
2355,791,2209,720,354,1231,1363,3766,7132,1887,2339,1732
102723530,0,0,0,0,0,0,0,0,0,0,0
151056,328,184,347,306,570,230,1175,2266,1031,336,591
105374384,0,0,0,0,0,0,0,0,0,0,0
100505774,5,0,3,0,8,0,21,17,26,2,11
112267877,11,0,12,28,53,1,185,155,75,21,51
5500,1046,962,2726,1366,1351,1041,9819,11428,9190,4160,5215
245711,12,8,80,38,25,13,245,253,167,70,133
55006,21,1,186,92,47,28,607,908,427,168,335
23160,292,362,889,553,621,453,2834,5863,2209,988,1595
692209,0,0,0,0,0,0,0,0,0,2,0
26796,3,0,0,0,0,0,0,0,0,0,3
109617012,0,0,0,0,0,0,2,0,0,0,0
165186,1,0,3,1,3,0,9,33,36,7,0
388939,0,0,0,0,0,1,0,6,0,1,3
105374386,0,0,0,0,0,0,0,0,0,0,0
79745,133,111,401,228,205,140,2112,4606,695,318,677
238,67,28,175,250,163,31,53,252,426,77,119
101929386,0,0,0,0,0,0,0,0,0,0,0
105374389,0,0,0,0,0,0,0,0,0,0,0
101929418,0,0,1,1,4,0,16,22,0,4,8
51646,729,697,2342,1403,1196,735,4453,5639,4915,2006,4267
105374414,0,0,0,0,0,0,0,0,0,0,0
109616960,3,0,0,0,1,0,0,3,8,1,0
81606,22,0,42,9,57,23,43,41,232,66,37
102723594,0,0,0,0,0,0,0,0,0,0,0
285043,0,0,0,0,0,0,0,0,0,0,0
253558,69,46,128,53,80,17,242,310,369,154,152
92291,0,0,0,0,0,0,0,0,0,0,0
105374435,0,0,0,0,0,0,0,0,0,0,0
79623,0,0,11,6,0,0,15,16,6,2,25
107985861,0,0,0,0,0,0,0,0,0,0,0
440854,1,0,6,1,0,0,12,3,0,2,7
30845,16,33,21,39,67,35,76,152,185,42,63
7498,0,0,1,0,2,1,1,0,0,0,3
6716,0,0,0,0,0,0,0,6,0,0,7
107985862,0,0,0,0,0,0,0,0,0,0,0
107985863,0,0,0,0,0,0,5,2,7,0,0
105374449,0,0,0,0,0,0,0,0,0,0,0
51072,177,329,718,418,343,178,1891,2668,1401,665,1166
84661,290,251,1116,720,709,231,2263,3000,2735,1298,2055
6683,122,74,361,235,167,94,1650,2281,1042,299,830
55676,232,354,876,369,425,264,2048,2324,1979,849,1658
58484,609,661,701,410,897,400,1711,2902,4050,1127,819
84272,619,1548,997,635,1451,913,2286,3216,2529,1016,1643
57448,891,543,978,505,250,440,4111,6049,2154,830,1827
693143,0,0,0,0,0,0,0,0,0,0,0
103752586,0,0,0,0,0,0,0,2,0,0,0
55622,227,361,662,325,494,275,1224,1416,1504,739,1010
100616219,0,0,0,0,0,0,0,0,0,0,1
285045,0,0,0,0,0,0,0,0,0,0,1
105374453,0,0,0,0,0,0,0,0,0,0,0
4052,0,1,0,0,2,0,0,1,4,2,0
100616136,0,0,0,0,0,0,0,0,0,0,0
25780,1035,1032,2288,1392,1386,725,6859,9595,3912,1182,3607
105374454,152,147,237,128,186,141,716,804,366,173,360
25940,241,424,949,448,388,236,1993,2076,2252,1016,1740
105374455,0,0,1,0,0,0,2,2,5,3,0
107985864,0,0,0,0,0,0,0,0,0,0,0
104355287,0,0,0,0,0,0,0,6,0,0,0
151325,0,0,0,0,0,0,0,0,0,0,0
105374456,0,0,0,0,0,0,0,0,0,0,0
106144585,0,0,0,0,0,0,0,0,0,0,0
105374457,0,0,0,0,0,0,0,0,0,0,0
105374459,0,0,0,0,0,0,0,0,0,0,0
104355288,0,0,0,0,0,0,0,0,0,0,0
107985865,0,0,0,0,0,0,0,0,0,0,0
105374458,0,0,0,0,0,0,0,0,0,0,0
105374461,0,0,0,0,0,0,0,0,0,0,0
107985808,0,0,0,0,0,0,0,0,0,0,0
100616475,0,0,0,0,0,0,0,0,0,0,0
107985866,0,0,0,0,0,0,0,0,0,0,0
100288911,43,173,85,93,278,177,192,334,214,168,209
51232,396,639,1005,351,392,360,4400,5971,2348,1921,2705
9637,426,481,1626,975,612,430,5048,6216,3654,1181,2379
5212,0,0,0,0,0,0,0,0,0,0,0
6801,295,259,557,347,276,159,2579,3854,1777,568,806
54497,248,72,496,242,280,198,1507,2355,1173,438,660
253635,158,104,386,251,193,79,1140,1637,1081,414,607
5610,289,358,657,464,315,271,1756,3433,1660,613,981
391365,0,0,0,0,0,0,0,0,1,0,4
100505876,699,1162,1248,746,1833,913,2823,3058,3983,1629,2330
10153,349,253,975,593,649,414,2739,4034,2847,1302,1608
55471,204,310,660,498,395,197,1882,2752,999,490,1258
23683,161,192,593,302,102,114,2192,3195,877,508,931
101929542,3,0,1,0,0,0,3,13,2,0,8
25797,81,42,715,249,58,58,1501,2398,1301,607,1115
107985868,1,0,0,0,0,0,0,0,0,0,0
105374464,0,0,1,7,0,8,26,9,11,4,1
10602,171,330,781,500,320,220,7051,8683,1318,728,1791
107985870,0,0,0,0,0,0,4,11,4,0,0
105374465,0,0,0,0,0,0,0,0,0,0,0
107985869,0,0,0,0,0,0,0,0,0,0,0
101929559,0,0,4,0,0,0,4,0,1,0,0
151393,151,146,707,502,337,283,1585,4646,4118,1743,1439
101410544,4,0,0,2,0,0,1,2,0,0,0
107985872,3,8,2,0,0,0,0,0,11,0,12
1545,299,148,684,453,365,371,1868,6894,4147,1845,1307
105374466,0,0,0,0,0,0,14,3,2,0,1
285154,9,0,28,13,79,10,53,82,127,25,31
107985871,1,0,3,7,0,0,1,25,22,1,6
102723739,4,27,3,2,0,2,6,8,15,5,9
105374467,0,0,0,0,0,0,0,0,0,0,0
64225,122,96,410,239,191,66,1782,2777,952,447,825
105374468,0,0,0,0,0,0,0,0,0,0,0
100996902,0,0,0,0,0,0,0,0,0,0,0
101929596,0,0,1,0,0,0,4,0,0,0,0
92906,215,145,550,318,371,277,1276,1665,1559,639,798
130589,1272,3386,1558,1141,2655,1563,4190,5492,2137,540,1873
6432,2040,1209,3066,1363,3746,2200,4724,6609,20338,7728,4749
79833,266,465,612,479,690,346,1618,1810,1654,576,1184
90957,268,219,561,190,478,300,911,981,1738,555,602
105374470,18,14,5,5,0,0,13,3,10,15,7
729967,171,183,389,218,266,147,604,678,1181,447,607
100271715,8,0,27,4,15,0,21,26,30,3,24
105374471,0,0,0,0,0,0,0,1,0,0,1
375196,0,0,0,1,0,0,0,2,19,8,0
6654,313,284,708,407,195,192,3153,4752,1485,633,1218
344387,8,0,0,0,0,9,0,0,0,0,0
8491,204,49,154,51,105,35,867,977,595,267,225
728730,66,178,133,95,207,76,470,779,677,233,277
130733,37,51,25,35,95,54,248,182,162,54,52
80745,75,87,269,171,126,51,577,925,664,187,360
112268436,0,0,0,0,0,0,0,0,0,0,0
100128590,0,0,1,0,15,0,0,5,0,1,0
6546,349,206,792,354,188,213,1262,2639,1452,592,1192
101929667,29,6,55,46,11,0,31,93,144,93,108
105374473,0,0,0,0,0,0,0,0,0,0,0
105374475,0,0,0,0,0,0,0,0,0,0,0
105374497,0,0,0,0,0,0,0,0,0,0,0
105374491,0,0,0,0,0,0,0,0,0,0,0
101929700,0,0,0,0,0,0,0,0,0,0,0
105374506,0,1,0,0,0,0,0,0,0,0,0
388942,0,0,0,0,0,0,0,0,0,0,0
101929723,0,0,4,0,0,0,3,9,0,0,4
400950,0,0,0,0,0,0,0,0,0,0,0
105374517,0,0,0,0,0,0,0,0,0,0,0
91461,0,1,0,1,2,4,8,33,0,0,2
105374531,0,0,0,0,0,0,0,0,0,0,4
102723824,2,13,26,4,0,0,1,11,17,7,41
27436,640,759,1933,827,885,858,2846,5119,5094,2302,3552
107985874,0,0,0,0,0,0,19,4,19,0,2
107985873,19,0,21,6,23,4,91,167,27,27,31
9167,492,598,2118,1339,1237,612,4517,5628,4840,2338,4280
105374537,0,0,0,0,0,0,0,0,0,0,0
170850,0,0,0,0,0,0,2,0,0,0,0
57504,189,36,363,187,232,97,838,1251,1065,319,546
105374555,0,0,0,0,0,0,6,0,6,0,0
165140,61,52,81,31,133,85,243,316,198,64,132
23498,525,875,955,391,1777,879,2531,3197,2629,874,1764
107985875,5,5,6,1,0,0,24,15,28,16,9
100189265,2,5,0,1,0,0,0,3,3,4,0
105374567,0,0,0,0,0,0,5,1,0,0,0
105374568,0,0,0,0,0,0,0,0,0,0,0
