"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AL590666.2",11.3502240274864,3.50464886818805,0.721738801994143,4.85584100301218,0.000259940630416701,0.000369279355066191
"MYLK2",11.3490927372408,3.50450506590136,0.509003223974167,6.88503510555214,4.31813309489461e-07,6.54430889194103e-07
"AL136526.1",11.3480534195828,3.50437294193989,0.684385143909833,5.12046904162722,0.000126450870758617,0.000180942686374786
"AL078581.1",11.3472793808145,3.50427453387487,0.485836876702476,7.21286238636198,1.27114689535129e-07,1.94488913618762e-07
"LINC00271",11.3438125854654,3.50383369757626,0.563368330235309,6.21943675128627,4.40689307320262e-06,6.54476849685804e-06
"AC012236.1",11.3373548215786,3.50301217159224,0.615239203303617,5.69374017907557,2.36729922724373e-05,3.45643069824503e-05
"AC091045.1",11.334870048854,3.50269594596177,0.44672221920114,7.84088141446274,1.05730155488763e-08,1.64609977826034e-08
"AC141586.5",11.3313914264576,3.50225312116464,1.17791400465502,2.97326723964908,0.0168882902144985,0.0223992059687032
"POF1B",11.3272746450226,3.50172888375301,0.646883210955182,5.41323197827687,5.50104558303651e-05,7.95164767034559e-05
"HNRNPA3P12",11.3264224719862,3.50162034289915,0.489866309236799,7.14811424438352,1.63881294117848e-07,2.50381577398851e-07
"AC138028.6",11.3258822489595,3.50155153073268,0.876227760725359,3.9961659373061,0.00215258954197957,0.00297322998982277
"EEF1A1P9",11.3246483704133,3.50139435026822,0.363285159090197,9.6381431023415,2.87955824791045e-12,4.69059305765228e-12
"ITPR3",11.3232057007831,3.50121055075085,0.377748440048531,9.26863007111568,1.77947682949485e-11,2.87071333360607e-11
"AC011448.1",11.3166122025494,3.50037022531065,0.648501674157842,5.3976271223298,5.77204556056422e-05,8.3367440476382e-05
"GPRC5D",11.3126039104916,3.49985913883678,0.653523729191092,5.3553665804435,6.53329163236021e-05,9.42393531464052e-05
"IGKC",11.3098800493979,3.49951172332592,0.819599857116314,4.26978078746699,0.00114547257107745,0.00159751056871579
"AC096586.2",11.3072058319021,3.49917055821228,0.533853710018847,6.55454948152135,1.42477072276169e-06,2.13640063837225e-06
"AC027682.7",11.303243733002,3.49866494239278,0.564911414946284,6.19329836470991,4.86452412976767e-06,7.21935091258582e-06
"WNT16",11.3012485327939,3.49841026156035,0.575468992682725,6.07923329674366,7.07501303661072e-06,1.0460251629847e-05
"AL096794.1",11.3007088708977,3.49834136774487,0.885383941826205,3.95121393384338,0.00238823014662417,0.00329423551332529
"SLC51B",11.2960021462109,3.4977403627174,0.614734030402179,5.68984339524699,2.42101841872339e-05,3.53324316475617e-05
"PGGT1BP2",11.2954194469569,3.4976659400149,0.685605966995929,5.10156869745515,0.000134736847374684,0.000192680202235109
"LGALS8-AS1",11.2904627398693,3.49703271109871,0.618427310204819,5.65471908079304,2.6987281059898e-05,3.93357162717056e-05
"CLCNKA",11.2798808456368,3.49567992287967,0.680099593575093,5.13995296557062,0.000121474629958905,0.000173929583804796
"PMP2",11.2730253391474,3.49480283808725,0.850813796038333,4.10760010517013,0.00168261622668878,0.00233333051115195
"CCDC114",11.2702777288173,3.4944511625759,0.485566567467146,7.19664696192728,1.39433216438317e-07,2.13246858838363e-07
"AL031282.2",11.2689947175181,3.49428691645435,0.544030415447409,6.42296242496049,2.27178085197921e-06,3.39048705550457e-06
"AC087163.3",11.2683008666003,3.49419808456458,0.677082607877553,5.16066731579153,0.000114917157278138,0.000164697983391135
"CCDC63",11.2672079794401,3.49405815403111,0.780808474257608,4.47492345335168,0.000701099858788891,0.000984841007349425
"HCN2",11.2662752363364,3.49393871720565,0.506338976234078,6.900394560166,4.2086868544587e-07,6.38033818688921e-07
"AC115618.1",11.2646891800496,3.49373560157322,0.431956888479488,8.0881580888115,3.89102820811176e-09,6.09367769830548e-09
"AC002553.1",11.2559032989738,3.49260993423452,0.464266041486852,7.52286323386723,3.96034953359283e-08,6.11198255693698e-08
"AC067931.1",11.2535688197318,3.49231068762227,0.615655439139053,5.67250846107361,2.58039502446574e-05,3.76238623755167e-05
"MTND1P23",11.2533866288888,3.4922873307692,0.389636846806171,8.96292883846911,7.95224884920264e-11,1.27247980453857e-10
"LINC00543",11.253261703159,3.49227131508101,0.549591597496496,6.35430259667185,2.88331884228412e-06,4.29561175215497e-06
"AC046143.2",11.2526709596734,3.49219557836661,0.468174986598189,7.45916735907077,5.09748831893923e-08,7.84978658601411e-08
"SMCO2",11.2502846872894,3.49188960404026,0.563605945246073,6.19562237320914,4.90469157406983e-06,7.27768961366673e-06
"AL049779.4",11.2490320063695,3.49172895591236,0.679948005713636,5.13528817875954,0.000123868792342152,0.00017731768856538
"AC067931.2",11.2441799551189,3.4911065432131,1.16644668273231,2.99294137905684,0.0164135114951056,0.0217944853178959
"AL078644.1",11.2436618587297,3.49104006683909,0.585813217404424,5.95930573623266,1.05803949008267e-05,1.5575927527089e-05
"RGL4",11.2412381026363,3.49072903668857,0.70248895667953,4.96908741909377,0.000195876969002062,0.000278844579523437
"SPATA25",11.2404684286071,3.49063025371549,0.758486443022325,4.60209972877886,0.0005122991916731,0.000722504517452415
"LINC01412",11.2358750763275,3.49004058425742,0.632591395371525,5.51705351952771,4.13816408653854e-05,6.00447821279168e-05
"DOK7",11.2352493697913,3.48996024081762,0.554055617719888,6.2989348527498,3.49386512454418e-06,5.19912623654691e-06
"AL022322.1",11.2315314734506,3.48948275446123,0.379306344614358,9.19964246316258,2.63235537219292e-11,4.23801055936835e-11
"ADGRG2",11.2309605372297,3.48940941559444,0.587263735578635,5.94180979378252,1.12260157140762e-05,1.65187345756297e-05
"AC118553.1",11.2290945006186,3.48916969028953,0.75958723498691,4.5935075388012,0.000524577879872256,0.000739493558488433
"ASB11",11.2194794460103,3.48793383517618,0.550567960833504,6.33515584505827,3.10882636961761e-06,4.629950190726e-06
"RGS6",11.2092984195924,3.48662407880684,1.00252052411478,3.47785805371467,0.00656607881458648,0.00889266418287953
"ST3GAL5-AS1",11.2091405551869,3.48660376069324,0.45972495304748,7.58410814462175,3.17074887422236e-08,4.90142121753463e-08
"AC055839.1",11.199085951928,3.48530908195294,0.555858968310592,6.27013195909343,3.89065144363773e-06,5.78382457470168e-06
"CPEB1-AS1",11.1966989228,3.4850015459485,0.593345721480175,5.87347547944683,1.40638999734892e-05,2.06373238469443e-05
"AC099654.2",11.1927663780847,3.48449474842198,0.536972328220048,6.48915142419416,1.85627374134275e-06,2.77606670572041e-06
"AL691432.1",11.1891358067896,3.48402670891349,0.799114812851326,4.35985749842643,0.000940294625408863,0.00131489362155411
"AC007773.1",11.1887893630822,3.48398203876512,0.664307206630765,5.24453446235393,9.23009094274392e-05,0.000132553334466354
"AC008759.2",11.1811654676836,3.48299867008218,0.487897716397402,7.13878862930608,1.79808796808983e-07,2.74403015732237e-07
"KLB",11.1778528878696,3.48257118776348,0.586937957882509,5.93345709029882,1.170018394327e-05,1.72075050112162e-05
"AC107871.1",11.175771414222,3.48230251261021,0.777382546277112,4.47952237837982,0.000703642408927642,0.000988306748635635
"AC020558.2",11.1677973627918,3.48127276440326,0.589066818065594,5.9098096474611,1.26442494976553e-05,1.85755519892826e-05
"AC073115.1",11.1650308147369,3.48091532779489,0.587271657404641,5.92726600016468,1.1974840923356e-05,1.76043234090717e-05
"RPS2P36",11.1619178726213,3.48051303133738,1.06202184123141,3.27725183815594,0.00976698047742841,0.0131147025645744
"C20orf204",11.1614346032288,3.48045056667337,0.40186329100461,8.66078252127151,3.36360476830941e-10,5.33930825514601e-10
"AL355916.1",11.1571178875877,3.47989249245878,0.570592553584727,6.09873450082108,6.92674674918967e-06,1.02434232909404e-05
"AL139339.1",11.1561135570603,3.47976261950193,0.509964998292451,6.82353226427981,5.79229936341127e-07,8.76177364777985e-07
"B3GNT9",11.1551261104128,3.47963491845047,0.508716894168026,6.84002233529358,5.45995598504325e-07,8.26347147120894e-07
"BAALC-AS1",11.1512937575119,3.47913919420497,0.478962264012532,7.26391086650188,1.13308049094171e-07,1.73489530502607e-07
"AC233699.1",11.1399766806891,3.47767430757524,0.55334999490826,6.28476432560878,3.77452335746257e-06,5.61282825976498e-06
"AC021613.1",11.1376387168034,3.47737149519106,0.641118931637147,5.42391017265911,5.57412831671089e-05,8.0549999385071e-05
"AC011375.1",11.1219300044869,3.47533525761579,1.06939422991983,3.24981672836997,0.0103287249212674,0.0138507221652317
"AC103769.1",11.1193118498707,3.47499560043987,0.758775719542135,4.57974011416281,0.000553484017981792,0.00077985358866655
"RPL22P24",11.1190117718409,3.4749566657528,0.594082021985943,5.84928770296137,1.54982812347036e-05,2.27172456798938e-05
"MIR3936HG",11.1183458294397,3.47487025694316,0.594193431985869,5.84804555198416,1.55613579242622e-05,2.28057627620385e-05
"AL356235.1",11.1169807101316,3.47469311082794,0.630679849684325,5.50944050704511,4.35725090339213e-05,6.31841100690158e-05
"LINC00540",11.1160340918953,3.4745702591636,0.540278263917459,6.43107541282547,2.32290921741347e-06,3.46597991567637e-06
"ENO1-AS1",11.1123314541159,3.47408963208367,0.678893581502137,5.11728159868122,0.000134062014387762,0.000191725930785937
"RHOT1P3",11.1036469139397,3.47296169223109,0.564634154680118,6.15081759302822,5.94052340471139e-06,8.79929009466998e-06
"AC018462.1",11.1021218011308,3.47276352096146,1.0484055917231,3.31242369210737,0.00918208674801553,0.0123430058049272
"AC245100.7",11.0914646825012,3.4713779879481,0.452310029748186,7.6747756176902,2.32889466776402e-08,3.60795100638686e-08
"PCDHGB8P",11.0899701218509,3.47118357354158,1.15664441845854,3.00108098750663,0.016374287549404,0.0217446711211224
"EGOT",11.0817045163773,3.47010789939664,0.876497757850449,3.9590607828899,0.00241518252549506,0.00333051013918298
"AC112253.1",11.0816594896471,3.47010203748503,0.57138022406137,6.07319240560962,7.69453986388466e-06,1.136532843239e-05
"DHX9P1",11.0791434191346,3.46977443902377,0.441458771605793,7.85979271949354,1.1058109085944e-08,1.7207813185097e-08
"MIR4521",11.0774942932406,3.46955967848255,0.862661637786264,4.02192415485871,0.00210021072396905,0.00290237266652396
"MYL4",11.0736080879337,3.46905346356961,0.8923772844319,3.8874291447009,0.00283051516434837,0.00389375591627904
"SPEG",11.0722047290014,3.46887061916542,0.396129517830388,8.75691020998515,2.29549193723876e-10,3.65155379916255e-10
"AL358072.1",11.0711713964895,3.46873597089108,0.637668893897045,5.43971331217409,5.40835347122942e-05,7.82343919009554e-05
"KCNN3",11.0710071022336,3.46871456138901,0.63851802081946,5.43244583283232,5.52451267644347e-05,7.98511537513994e-05
"LINC01331",11.0685819906404,3.46839850344698,0.803904402542862,4.3144414839326,0.0010684723806461,0.00149134954933943
"ZNF534",11.0664610020193,3.46812202422118,0.669742380133139,5.17829261981561,0.000114270008974619,0.000163788943426367
"GDA",11.0643672111124,3.46784903834483,0.517909952399025,6.6958532507076,9.44194870727705e-07,1.42115007982032e-06
"EGFL8",11.0642329926964,3.46783153735142,0.571920565872558,6.06348458908918,7.9805054801956e-06,1.17839429994743e-05
"NRADDP",11.0615637141884,3.46748344096999,0.523921741455628,6.61832324678143,1.24076599838654e-06,1.86312543899316e-06
"AC016586.1",11.0594978693203,3.46721397974692,0.682132370168927,5.08290491900902,0.000149068298963114,0.000212911691650346
"AL031666.1",11.0588469628889,3.46712906747268,0.927228544421677,3.73923892694133,0.00389899578959902,0.00533447512964974
"AC096887.2",11.0540961709249,3.46650916409114,0.484094392745562,7.16081246971419,1.74278945868566e-07,2.66059724702899e-07
"EPHA5",11.0526689271138,3.4663228792537,0.782655899300878,4.42892321178446,0.000812948664893483,0.00113956983085691
"LINC00923",11.0465401347243,3.46552267155497,0.474880505378704,7.29767306154485,1.04090499404569e-07,1.59462585220001e-07
"AC100821.2",11.0444310361527,3.46524719375586,0.606044340639848,5.71781132399872,2.37328995356596e-05,3.4645813534936e-05
"AC096708.3",11.0421337616059,3.46494707767728,0.518267414153785,6.68563560634959,9.86698205662737e-07,1.48468476089435e-06
"GPX2",11.0396315879852,3.4646201225238,0.7630643596077,4.54040354381773,0.000619174180641884,0.000871252833132311
"AC022417.1",11.0373009824423,3.46431551924064,0.630831825549084,5.49166256192806,4.68302290595048e-05,6.78385310200636e-05
"AL590723.1",11.0336873019164,3.46384309463024,0.609171439844125,5.68615478019877,2.62084172179728e-05,3.82114129020933e-05
"AP006289.1",11.0291742966348,3.46325288194174,0.459678094466983,7.53408292374152,4.1923628377619e-08,6.46651832899314e-08
"KIRREL2",11.0278483523241,3.46307942849661,0.643337521250823,5.3829899766509,6.44381952197108e-05,9.29645700448973e-05
"AC091060.1",11.0243804720943,3.46262567901932,0.544683574709421,6.3571325440951,3.07444151091391e-06,4.57927699764635e-06
"CLEC4D",11.0243787636593,3.46262545544657,0.640335580565452,5.40751687168294,6.0071119466787e-05,8.67182878264796e-05
"DENND6A-DT",11.0214042626188,3.46223614762102,0.533477531497394,6.48993808212133,1.96127059520959e-06,2.93136761931261e-06
"RAB40A",11.0146156818827,3.46134725279364,0.523028188049062,6.61789810163912,1.26339966899167e-06,1.89666440811467e-06
"AC012557.1",11.0141496577859,3.46128621163739,0.706767308227545,4.89734905865654,0.000248418360143951,0.000353068131694429
"AC090907.1",11.0003254263741,3.45947429900742,0.453838755730384,7.62269474637513,2.9921609097832e-08,4.62676059998797e-08
"RCAN3AS",11.0001471683534,3.45945092024033,0.641603299879803,5.39188455060692,6.32206120281872e-05,9.12234830399354e-05
"LINC02766",10.991590609399,3.45832827082369,0.671840700138746,5.14754207375273,0.000126554265985386,0.00018108045749157
"AC005342.2",10.9863384505801,3.45763873691851,0.811977256481063,4.25829505607482,0.001236079272281,0.00172151516487529
"AC069120.1",10.9825238001101,3.45713772077045,1.15667185283433,2.98886647262923,0.0168800617492694,0.0223894591506803
"SMC1B",10.9777101084517,3.4565052421526,0.450144422933044,7.67865837286343,2.41919998355987e-08,3.74694078875226e-08
"AL442663.3",10.9704179045349,3.45554657936287,0.607608266647528,5.68712897608981,2.65742536497743e-05,3.87381388255473e-05
"EIF4HP2",10.968330843672,3.45527208856118,0.554824092010578,6.22768934932137,4.81505418383182e-06,7.14676691666011e-06
"AL117344.1",10.9626975135844,3.45453093065217,0.630714224438837,5.4771730156011,4.97785246862613e-05,7.20561343521994e-05
"AC012645.4",10.9559814790381,3.45364682718582,0.584124501810593,5.9125183355272,1.33131008583386e-05,1.95491284282256e-05
"AC131934.1",10.9467358747182,3.45242884239615,0.823667307579498,4.1915331719815,0.00145331398592063,0.00201986280618423
"AC068790.3",10.9463497425568,3.45237795226909,0.561752209204382,6.14573097479891,6.33910115514808e-06,9.38366887291084e-06
"AC092117.2",10.9455034855952,3.45226641390734,0.654890984988534,5.271513111404,9.03617890523154e-05,0.000129797858511176
"CLUHP3",10.9413512219491,3.45171901225254,0.475097781766494,7.2652812636137,1.23177557010583e-07,1.88521658510725e-07
"TAS2R20",10.9382498984948,3.45131002271264,0.585316162912538,5.89648849869256,1.40705476214815e-05,2.0645888277525e-05
"AC009831.3",10.9353294377701,3.45092477856354,0.635115314210063,5.43354049469851,5.69205499404806e-05,8.22354451430501e-05
"EPHA1-AS1",10.9296180346268,3.45017107785704,0.48579606904289,7.10209756257298,2.28402272709441e-07,3.47893156493159e-07
"CABP7",10.911484254861,3.44777545516317,0.613340372924047,5.62130850562828,3.29125659342262e-05,4.78570971296804e-05
"SLC10A1",10.9082273197088,3.44734476530629,0.735418384296104,4.68759666459232,0.000437632576419591,0.000618400196259795
"AL356019.2",10.9042825557537,3.44682294626849,0.547807805670655,6.29202963263496,3.97414803312072e-06,5.90622537305784e-06
"AC008677.2",10.9038953752359,3.44677171930082,0.438932938064672,7.85261578795661,1.24218303470025e-08,1.93075069308035e-08
"UBOX5-AS1",10.8990923091794,3.44613608534154,0.511029006149334,6.74352344754088,8.4778323995862e-07,1.27769890001343e-06
"AC073254.1",10.8970125756743,3.44586076814712,0.552388000263404,6.23811662545887,4.76006817820898e-06,7.06680210404661e-06
"PDCD5P2",10.8953630764765,3.44564236843198,0.414905549486778,8.30464276193487,1.87959248931903e-09,2.9568816390474e-09
"SYT12",10.8925000602843,3.44526321612501,1.3479345674471,2.55595731375159,0.0353197567290876,0.0459590208726348
"LINC01664",10.8868948531445,3.44452062389465,0.682898260901478,5.04397334289242,0.000172042948850385,0.000245299262458125
"AC092718.3",10.8855451738047,3.44434175779692,0.559999976829012,6.15061053627257,6.3591575204591e-06,9.41281053857081e-06
"AL157400.3",10.8837921810439,3.44410940952403,0.5915641427486,5.82203883001017,1.80119483191642e-05,2.63698653217928e-05
"AC011498.1",10.8800628834366,3.4436149898359,0.638871253008295,5.39015486081229,6.54141141221448e-05,9.43511295838621e-05
"MAGOH2P",10.8773922381692,3.44326081912237,0.493161343452813,6.98201686899215,3.6298757032624e-07,5.50984110603335e-07
"AL390955.2",10.8719288034049,3.44253600841297,0.586712374569302,5.86750196114424,1.56985252279358e-05,2.30054620049184e-05
"RPS3AP20",10.867032273602,3.44188609700656,0.5303094732586,6.49033492812632,2.06586465045446e-06,3.08588456384571e-06
"AP003307.1",10.8634132165123,3.44140555501614,0.62270855706745,5.52651078254475,4.41601527686027e-05,6.40325988871689e-05
"AL021807.1",10.862918970758,3.44133991615058,0.68248176816833,5.04239098633591,0.000173680217331609,0.000247592074130397
